CASE_STATUS,RECEIVED_DATE,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_STATE,WORKSITE_STATE,WAGE_RATE_OF_PAY_FROM,PREVAILING_WAGE,processing_days
Certified,2021-11-01,2021-11-08,H-1B,Solution Architect 3,Y,IL,TX,160000.0,109595.0,7
Certified,2021-11-01,2021-11-08,H-1B,Mental Health Therapist,Y,LA,MS,45000.0,27102.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Engineer,Y,NY,NY,125000.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager,Y,PA,NJ,155000.0,129917.0,7
Certified,2021-11-01,2021-11-08,H-1B,Database Reliability Engineer II,Y,CA,TX,130000.0,76856.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Developer,Y,FL,TX,128315.0,128315.0,7
Certified,2021-11-01,2021-11-08,H-1B,PRODUCT MANAGER/STRATEGY -PRODDEV,Y,TX,VA,141294.0,141294.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Associate, Applications Support",Y,IL,TX,109140.0,107716.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Data Analyst ,Y,MA,TX,128000.0,85301.0,7
Certified,2021-11-01,2021-11-08,H-1B,Developer,Y,MD,MI,76544.0,76544.0,7
Certified,2021-11-01,2021-11-08,H-1B,Staff Data Scientist,Y,AR,NJ,180000.0,94349.0,7
Certified,2021-11-01,2021-11-08,H-1B,NIAR Research Engineer,Y,KS,KS,56701.0,29994.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Engineer/Data Warehousing Specialist,Y,CA,CA,116043.0,116043.0,7
Certified,2021-11-01,2021-11-08,H-1B,IT Developer/Engineer,Y,TX,TX,155000.0,127504.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Warehouse Specialist ,Y,MD,IN,65666.0,65666.0,7
Certified,2021-11-01,2021-11-08,H-1B,Assistant Professor,Y,TX,TX,87909.16,44990.0,7
Certified,2021-11-01,2021-11-08,H-1B,Research Associate ,Y,GA,GA,56100.0,48568.0,7
Certified,2021-11-01,2021-11-08,H-1B,Computer Systems Architect,Y,NJ,MA,68432.0,68432.0,7
Certified,2021-11-01,2021-11-08,H-1B,Technical Lead,Y,MD,NJ,69826.0,69826.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Engineer,Y,WA,GA,150000.0,105040.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Process Development Engineer,Y,CA,CA,100027.0,100027.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Systems Analyst,Y,GA,AZ,69.0,44.56,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,CA,CA,102000.0,101109.0,7
Certified,2021-11-01,2021-11-08,H-1B,Specialist II-IC Research and Strategy,Y,IL,IL,159619.0,119558.0,7
Certified,2021-11-01,2021-11-08,H-1B,SAP IS-U Billing Analyst,Y,GA,LA,54.0,46.68,7
Certified,2021-11-01,2021-11-08,H-1B,Field Application Engineer,Y,MI,MI,90000.0,80122.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Science Manager,Y,NY,NY,110000.0,92019.0,7
Certified,2021-11-01,2021-11-08,H-1B,Project Delivery Specialist,Y,PA,MD,82300.0,72530.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer III,Y,GA,PA,109200.0,108493.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Head Client Operations,Y,VA,VA,140000.0,119288.0,7
Certified,2021-11-01,2021-11-08,H-1B,Systems/Software Engineer,Y,TX,CO,150000.0,122408.0,7
Certified,2021-11-01,2021-11-08,H-1B,SYSTEMS ANALYST,Y,VA,PA,94723.0,61651.0,7
Certified,2021-11-01,2021-11-08,H-1B,Marketing Coordinator/Writing Strategist,Y,FL,IN,65000.0,44637.0,7
Certified,2021-11-01,2021-11-08,H-1B,Project Engineering Manager,Y,CT,OH,97000.0,91520.0,7
Certified,2021-11-01,2021-11-08,H-1B,Scientific Associate,Y,CT,NJ,102461.0,102461.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE ENGINEER,Y,MN,GA,120000.0,87485.0,7
Certified,2021-11-01,2021-11-08,H-1B,Front End Developer,Y,TX,NJ,101754.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Android Application Developer,Y,VA,VA,98550.0,98550.0,7
Certified,2021-11-01,2021-11-08,H-1B,Hardware Engineering Program Manager,Y,WA,GA,114000.0,90854.0,7
Certified,2021-11-01,2021-11-08,H-1B,Director / Sr Securities/Product Slsprsn,Y,NC,NY,259022.0,259022.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,VA,VA,129500.0,98550.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Manager, Clinical Data Reporting & Analytics",Y,NJ,NJ,125000.0,89128.0,7
Certified,2021-11-01,2021-11-08,H-1B,Architect,Y,MD,NJ,94349.0,94349.0,7
Certified,2021-11-01,2021-11-08,H-1B,Staff Accountant,N,NY,NY,41.0,40.94,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Engineer,Y,VA,DC,108000.0,98550.0,7
Certified,2021-11-01,2021-11-08,H-1B,Mechanical Engineer,Y,CA,CA,150000.0,104749.0,7
Certified,2021-11-01,2021-11-08,H-1B,Services Architecture Expert,Y,PA,TX,139431.12,103126.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOLUTION ARCHITECT,Y,IN,MO,145000.0,69014.0,7
Certified,2021-11-01,2021-11-08,H-1B, Business Analyst,Y,DE,NY,100000.0,92560.0,7
Certified,2021-11-01,2021-11-08,H-1B,UI Lead Software Engineer,Y,FL,NC,108000.0,104770.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Software Developer, Sr",Y,WI,FL,95888.0,95888.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Sr. Manager, Engineering",Y,CA,CA,215500.0,212472.0,7
Certified,2021-11-01,2021-11-08,H-1B,Director / Senior Technology Manager,Y,NC,NY,231000.0,145454.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE DEVELOPMENT ENGINEER II,Y,WA,WA,158300.0,119350.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer,Y,MA,PA,100000.0,92082.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Advisor, IT Systems",Y,RI,TX,108000.0,94037.0,7
Certified,2021-11-01,2021-11-08,H-1B,SAG Web Methods Developer,Y,MA,MA,99944.0,99944.0,7
Certified,2021-11-01,2021-11-08,H-1B,Regulatory Affairs Specialist,Y,IL,IL,90000.0,83637.0,7
Certified,2021-11-01,2021-11-08,E-3 Australian,Managing Director/COO,Y,MD,MD,400000.0,251930.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Manager III, Software Development",Y,WA,TX,155000.0,131206.0,7
Certified,2021-11-01,2021-11-08,H-1B,Mechanical Engineer,Y,MI,MI,57762.0,57762.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager JC50,Y,TX,MN,102003.0,102003.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Systems Analyst JC60,Y,TX,PA,88483.0,88483.0,7
Certified,2021-11-01,2021-11-08,H-1B,Systems Analyst,Y,CA,MN,119059.0,119059.0,7
Certified,2021-11-01,2021-11-08,H-1B,FE Engineer,Y,CA,CA,146695.0,134779.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Scientist,Y,CA,MD,110200.0,83054.0,7
Certified,2021-11-01,2021-11-08,H-1B,Physician - Nephrology,Y,NY,NY,310000.0,272251.0,7
Certified,2021-11-01,2021-11-08,H-1B,Applications Consultant 4,Y,IL,NJ,145454.0,145454.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager JC50,Y,TX,MN,102003.0,102003.0,7
Certified,2021-11-01,2021-11-08,H-1B,Lead Software Developer (AEM),Y,CA,TX,108000.0,94037.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Warehouse Specialist,Y,MD,TX,76981.0,76981.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Azure Data Engineer,Y,TX,WA,140950.0,140920.0,7
Certified,2021-11-01,2021-11-08,H-1B,Elementary and Middle School Chorus Teacher,Y,AZ,AZ,44268.65,33337.0,7
Certified,2021-11-01,2021-11-08,H-1B,Director of Operations,Y,TX,TX,142000.0,129438.0,7
Certified,2021-11-01,2021-11-08,H-1B,Systems Design Engineer,Y,CA,CA,143461.0,134779.0,7
Certified,2021-11-01,2021-11-08,H-1B,Applications Consultant 2,Y,IL,NJ,134000.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Analyst,Y,NY,NC,66000.0,50190.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Analyst III,Y,WA,WA,99008.0,99008.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,DE,NV,93974.0,93974.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Manager,Y,FL,AZ,188000.0,123906.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Data Scientist, Analytics",Y,CA,MA,160000.0,107598.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Scientist,Y,NJ,MA,105000.0,95846.0,7
Certified,2021-11-01,2021-11-08,H-1B,RF Engineer 1- KBGFJG104900-2,Y,IL,MI,85000.0,74214.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President / Software Engineer III,Y,NC,NY,186000.0,145454.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President / Data Scientist I,Y,NC,NY,139500.0,123614.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Development Engineer II,Y,WA,WA,160000.0,119350.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer 3,Y,CA,AZ,122000.0,105269.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,PA,TX,79860.0,76898.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Intelligence Engineer III,Y,WA,TX,150000.0,90147.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE DEVELOPER ,Y,MI,PA,44.27,44.27,7
Certified,2021-11-01,2021-11-08,H-1B,Technical Product Manager,Y,CA,CA,190000.0,93080.0,7
Certified,2021-11-01,2021-11-08,E-3 Australian,Technical Designer,N,CA,CA,23.71,23.71,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer,Y,TX,TX,102000.0,92685.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE DEVELOPER,Y,NJ,CT,85000.0,84781.0,7
Certified,2021-11-01,2021-11-08,H-1B,System Architect - IV,Y,CA,OR,169000.0,111446.0,7
Certified,2021-11-01,2021-11-08,H-1B1 Singapore,Media Relations Manager,Y,TX,NY,120000.0,101213.0,7
Certified,2021-11-01,2021-11-08,E-3 Australian,General Manager,Y,NJ,FL,107224.0,107224.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President / Quantitative Finance Analyst,Y,NC,NY,175000.0,159619.0,7
Certified,2021-11-01,2021-11-08,H-1B,Systems Analyst - II,Y,CA,IA,75471.0,72613.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Engineer II,Y,WA,TX,145000.0,82638.0,7
Certified,2021-11-01,2021-11-08,H-1B,Technical Solutions Consultant 1615.67870,Y,CA,CA,125000.0,116043.0,7
Certified,2021-11-01,2021-11-08,H-1B,Postdoctoral Fellow,Y,FL,FL,60799.0,57283.0,7
Certified,2021-11-01,2021-11-08,H-1B,Project Manager ,Y,MD,FL,72000.0,65083.0,7
Certified,2021-11-01,2021-11-08,H-1B,Scala Hadoop Developer,Y,NY,NJ,110000.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Manager Computer and Information Systems,Y,OH,TX,186202.0,186202.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Director of Technology,Y,NC,NC,148000.0,147222.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Analyst,Y,TX,AR,82202.0,72509.0,7
Certified,2021-11-01,2021-11-08,H-1B,Technical Support Analyst,Y,MA,TX,73000.0,58926.0,7
Certified,2021-11-01,2021-11-08,H-1B,COMPUTER SYSTEMS ANALYST,Y,CA,NY,110094.0,92560.0,7
Certified,2021-11-01,2021-11-08,H-1B,Project Manager,Y,NJ,GA,89300.0,75670.0,7
Certified,2021-11-01,2021-11-08,H-1B,PDM Test Lead,Y,MI,PA,120000.0,72613.0,7
Certified,2021-11-01,2021-11-08,H-1B,Principal Consultant,Y,NJ,OH,114680.0,86382.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President / Feature Lead - Technology,Y,NC,NJ,153700.0,145454.0,7
Certified,2021-11-01,2021-11-08,H-1B,Developer,Y,MD,FL,66435.0,66435.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager,Y,FL,IL,171000.0,156957.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Engineering Manager,Y,MA,MA,173383.0,137530.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Intelligence Engineer III,Y,WA,WA,99008.0,99008.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Manager, Genome Technologies",Y,ME,CT,72696.0,72696.0,7
Certified,2021-11-01,2021-11-08,H-1B,Principal Software Engineer/Developer,Y,MA,NC,113339.0,107016.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Software Engineer,Y,PA,WA,165000.0,162510.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Data Engineer,Y,UT,CA,151632.0,144726.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,MD,VA,120000.0,119933.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE DEVELOPER,Y,NJ,MO,111200.0,100443.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Manager, Software Development 2",Y,CA,CA,170339.95,151882.0,7
Certified,2021-11-01,2021-11-08,H-1B,Business Systems Analyst,Y,CA,TX,102100.0,85654.0,7
Certified,2021-11-01,2021-11-08,H-1B,Instructor,Y,PR,PR,39636.0,27930.0,7
Certified,2021-11-01,2021-11-08,H-1B,Pathology Specialist Sr.,Y,VA,VA,68640.0,54974.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Engineer,Y,CA,CA,120224.0,120224.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Attributes Delivery Engineer,Y,MI,IL,145000.0,74027.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Development Engineer II (20637.778),Y,CA,NY,121763.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager JC50,Y,TX,PA,105040.0,105040.0,7
Certified,2021-11-01,2021-11-08,H-1B,Physician (Pediatrics),Y,KS,KS,180000.0,61734.0,7
Certified,2021-11-01,2021-11-08,H-1B,Director / Investment Banker VI,Y,NC,NY,300000.0,259022.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Senior Consultant, Project/Program Management",Y,TX,TX,155000.0,94245.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Software Engineer, Risk Data Mining",Y,CA,CA,290000.0,143562.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Development Engineer Manager,Y,CA,CA,246478.0,235040.0,7
Certified,2021-11-01,2021-11-08,H-1B,Assistant Professor of Public Health,Y,CA,CA,80891.2,68800.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President,Y,NJ,NY,153000.0,123614.0,7
Certified,2021-11-01,2021-11-08,H-1B,Network IT Engineer,Y,IL,IL,104749.0,104749.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Architect  ,Y,MA,GA,156929.24,119538.0,7
Certified,2021-11-01,2021-11-08,H-1B,RESEARCH PROFESSOR,N,TX,TX,70.51,25.53,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,VA,LA,108999.0,71843.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sourcing Manager,Y,CA,TX,176000.0,145475.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,VA,NY,110000.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Ames Laboratory Scientist I,Y,IA,IA,61181.0,52250.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Programmer II,Y,NY,DE,108379.0,82618.0,7
Certified,2021-11-01,2021-11-08,H-1B,SENIOR COMPUTER NETWORK ARCHITECT,Y,FL,CA,64.68,64.68,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Bluetooth Audio Firmware Engineer,Y,CA,CA,187000.0,167710.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Web Analytics & CRO Analyst,Y,CA,CA,88000.0,75795.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Associate Technology L2,Y,VA,VA,104324.64,98550.0,7
Certified,2021-11-01,2021-11-08,H-1B,Mechanical Design Engineer,Y,OH,CA,100000.0,83699.0,7
Certified,2021-11-01,2021-11-08,H-1B,Enterprise Project Manager,Y,MN,MN,111280.0,111280.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Business Consultant,Y,TX,TX,130000.0,109595.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Manager III, Finance",Y,WA,WA,154000.0,87797.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Data Engineer,Y,NY,AZ,122970.0,122970.0,7
Certified,2021-11-01,2021-11-08,H-1B,Associate,Y,NC,NY,160000.0,100443.0,7
Certified,2021-11-01,2021-11-08,H-1B,Network Operations Engineer,Y,TN,TN,101754.0,80330.0,7
Certified,2021-11-01,2021-11-08,H-1B,"VICE PRESIDENT, SOFTWARE ENGINEER",Y,IL,TX,145000.0,128315.0,7
Certified,2021-11-01,2021-11-08,H-1B,Healthcare Consultant,Y,NJ,MN,85000.0,73923.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sourcing Manager,Y,WI,WI,116064.0,116064.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Engineer,Y,CO,NJ,109000.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer III,Y,MT,CA,150000.0,98779.0,7
Certified,2021-11-01,2021-11-08,H-1B,CRASH SAFETY ANALYST,Y,MI,MI,112507.0,112507.0,7
Certified,2021-11-01,2021-11-08,H-1B,Engineering Manager,Y,CA,WA,137842.0,137842.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer,Y,CA,CA,130894.0,130894.0,7
Certified,2021-11-01,2021-11-08,H-1B,Service Engineer,Y,WI,WI,84240.0,73112.0,7
Certified,2021-11-01,2021-11-08,H-1B,Prosthodontist,N,CT,CT,87.5,75.14,7
Certified,2021-11-01,2021-11-08,H-1B,TELEMATICS SYSTEMS ENGINEER,Y,MI,MI,82792.0,82792.0,7
Certified,2021-11-01,2021-11-08,H-1B,Gifted Teacher,Y,LA,LA,64260.0,60750.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior IT Development Manager,Y,NJ,NJ,200000.0,161283.0,7
Certified,2021-11-01,2021-11-08,E-3 Australian,"Software Engineer, Site Reliability Engineer 1615.24498",Y,CA,WA,128000.0,119350.0,7
Certified,2021-11-01,2021-11-08,H-1B,SITE RELIABILITY ENGINEER,Y,TX,TX,45.21,45.21,7
Certified,2021-11-01,2021-11-08,E-3 Australian,"Project Manager, Associate",Y,CA,CA,110000.0,103834.0,7
Certified,2021-11-01,2021-11-08,H-1B,"RESEARCH  ASSOCIATE, Sr.",Y,NC,NC,55851.0,55349.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Associate Director, Data Science",Y,NY,NY,150000.0,92019.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Analyst 3,Y,IL,TX,160000.0,87651.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior  .Net Developer,Y,TX,TX,125000.0,111176.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE ENGINEER,Y,NJ,GA,79000.0,69909.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Development Engineer I,Y,WA,CA,129649.0,98779.0,7
Certified,2021-11-01,2021-11-08,H-1B,SENIOR ORACLE COMMERCE ENGINEER,Y,MD,VA,126048.0,119933.0,7
Certified,2021-11-01,2021-11-08,H-1B,ANALYST-TESTING,Y,MD,WA,78562.0,78562.0,7
Certified,2021-11-01,2021-11-08,H-1B,Marketing Analytics Manager,Y,FL,MA,145000.18,118893.0,7
Certified,2021-11-01,2021-11-08,H-1B,Full Stack Developer Advsior,Y,TN,GA,105040.0,105040.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Network Engineer,Y,CA,CA,161949.0,161949.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Senior Manager, Solutions Engineering ",Y,NC,NC,102190.0,102190.0,7
Certified,2021-11-01,2021-11-08,H-1B,Financial Analyst,Y,NY,CA,150000.0,89981.0,7
Certified,2021-11-01,2021-11-08,E-3 Australian,Account Representative III,Y,WA,TX,84822.0,84822.0,7
Certified,2021-11-01,2021-11-08,H-1B,DIRECTORS POSTDOC FELLOW,Y,NM,NM,79499.99,75626.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Director, Digital Strategy Operations",Y,MA,MA,158000.0,121680.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,IL,TX,94100.0,94037.0,7
Certified,2021-11-01,2021-11-08,H-1B,Acoustics Engineer,Y,CA,CA,149864.0,148221.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Engineer,Y,WA,WA,190000.0,140920.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer 1615.30908,Y,CA,CA,184000.0,157477.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer - Intermediate,Y,GA,GA,87678.0,87678.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Developer,Y,NY,NJ,101754.0,101754.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Computer Systems Incident Manager,Y,OR,TN,103000.0,89586.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Software Engineer,Y,MI,MI,125997.0,112736.0,7
Certified,2021-11-01,2021-11-08,H-1B,WIFI Tester,Y,NJ,NJ,34.93,34.93,7
Certified,2021-11-01,2021-11-08,H-1B,"Senior Management Consultant, Supply Chain",Y,WA,OR,146099.0,112278.0,7
Certified,2021-11-01,2021-11-08,H-1B,Test Lead,Y,NJ,MD,102107.0,102107.0,7
Certified,2021-11-01,2021-11-08,H-1B,PDB Controls and Software Engineer,Y,MI,MI,77659.0,77659.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Business Intelligence Analyst,Y,OK,OK,88000.0,59779.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Development Engineer II,Y,WA,TX,160000.0,90750.0,7
Certified,2021-11-01,2021-11-08,H-1B,Full Stack Engineer - KBGFJG168298-1,Y,NY,NJ,115000.0,114483.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE ENGINEER,Y,VA,AZ,92000.0,86632.0,7
Certified,2021-11-01,2021-11-08,H-1B,"SENIOR ANALYST, ADVANCED ANALYTICS & INSIGHTS",Y,MA,MA,115000.0,88005.0,7
Certified,2021-11-01,2021-11-08,H-1B,AWS DevOps Engineer,Y,NJ,CA,62.93,62.93,7
Certified,2021-11-01,2021-11-08,E-3 Australian,"Manager, Regulatory Affairs",Y,NJ,CT,122403.0,114192.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager ,Y,PA,TX,181300.0,114171.0,7
Certified,2021-11-01,2021-11-08,H-1B,Postdoctoral Associate,Y,PA,PA,54000.0,48942.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineering Manager,Y,WA,CA,253079.0,184080.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Engineering Manager ,Y,CA,CA,186000.0,174678.0,7
Certified,2021-11-01,2021-11-08,H-1B,Triage Engineer,Y,MA,NV,58157.0,58157.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President / Software Engineer II,Y,NC,NY,145454.0,145454.0,7
Certified,2021-11-01,2021-11-08,H-1B,SR. FINANCIAL ANALYST (PRODUCT DEVELOPMENT),Y,CA,CA,96533.0,96533.0,7
Certified,2021-11-01,2021-11-08,H-1B,Electrical Engineer II,Y,AZ,AZ,94300.0,81286.0,7
Certified,2021-11-01,2021-11-08,H-1B,Manager JC50,Y,TX,TX,124072.0,124072.0,7
Certified,2021-11-01,2021-11-08,H-1B,Solutions Architect III,Y,WA,GA,160000.0,105040.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Quality Analyst,Y,NV,TN,66338.0,53102.0,7
Certified,2021-11-01,2021-11-08,H-1B,WIFI Tester,Y,NJ,NJ,34.93,34.93,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Data Engineer II,Y,NY,TX,97200.0,72259.0,7
Certified,2021-11-01,2021-11-08,H-1B,Systems Engineer III,Y,MO,CO,93870.0,93870.0,7
Certified,2021-11-01,2021-11-08,H-1B,DATA SCIENTIST TECH LEAD,Y,MA,MA,170000.0,118893.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Supplier Quality Engineer,Y,WI,WI,98000.0,95139.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. SW Development Engineer in Test,Y,CA,TX,164250.0,128315.0,7
Certified,2021-11-01,2021-11-08,H-1B,Principal Systems Analyst,Y,MA,MA,105643.0,105643.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Scientist,Y,CA,CA,158000.0,125486.0,7
Certified,2021-11-01,2021-11-08,H-1B,Physical Therapist,Y,NJ,NH,33.49,33.49,7
Certified,2021-11-01,2021-11-08,H-1B,DATA ENGINEER ,Y,NJ,CO,94100.0,94016.0,7
Certified,2021-11-01,2021-11-08,H-1B,SOFTWARE APPLICATION DEVELOPER,Y,MI,TX,45.0,44.56,7
Certified,2021-11-01,2021-11-08,H-1B,"Associate, Software Engineer",Y,IL,FL,110000.0,108902.0,7
Certified,2021-11-01,2021-11-08,H-1B,Senior Software Engineer,Y,MA,MA,189000.0,119933.0,7
Certified,2021-11-01,2021-11-08,H-1B,Lead Product Manager,Y,CA,MA,190000.0,180398.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer ,Y,TX,TX,44.3,36.97,7
Certified,2021-11-01,2021-11-08,H-1B,"Vice President, Quant Analytics",Y,IL,OH,130000.0,108826.0,7
Certified,2021-11-01,2021-11-08,H-1B,Sr. Verification Engineer ,Y,NJ,CA,128000.0,116355.0,7
Certified,2021-11-01,2021-11-08,H-1B,Vice President / Investment Banker I,Y,NC,TX,275000.0,118456.0,7
Certified,2021-11-01,2021-11-08,H-1B,RESEARCH FELLOW,Y,NC,NC,51189.0,51189.0,7
Certified,2021-11-01,2021-11-08,H-1B1 Chile,Sports Manager,Y,FL,FL,34657.0,34657.0,7
Certified,2021-11-01,2021-11-08,H-1B,System Architect - IV,Y,CA,CA,169000.0,168834.0,7
Certified,2021-11-01,2021-11-08,H-1B,Systems Engineer Sr.,Y,VA,CA,168834.0,151882.0,7
Certified,2021-11-01,2021-11-08,H-1B,Data Scientist,Y,NY,AZ,113256.0,113256.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Development Engineer - Systems,Y,CA,CA,139900.0,136797.0,7
Certified,2021-11-01,2021-11-08,H-1B,Advisor Solution Architect,Y,TX,TX,123000.0,114234.0,7
Certified,2021-11-01,2021-11-08,H-1B,"Director, Product Management",Y,NJ,IL,138332.63,114899.0,7
Certified,2021-11-01,2021-11-08,H-1B,DATA SCIENTIST II,Y,WA,WA,145200.0,91021.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer (017040.000653),Y,AZ,MN,125798.0,125798.0,7
Certified,2021-11-01,2021-11-08,H-1B,Postdoctoral Research Associate,Y,TX,TX,52000.0,44034.0,7
Certified,2021-11-01,2021-11-08,H-1B,Software Engineer,Y,WA,TX,140000.0,90750.0,7
